Image,Tree_ID,Confidence,Center_X,Center_Y,Width,Height,Area,Canopy_Size
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,33,0.393,564.74,263.87,91.43,66.31,6062.62,78.87
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,34,0.385,460.44,483.88,83.4,64.36,5367.38,73.88
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,35,0.369,364.39,81.8,83.35,62.41,5201.77,72.88
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,36,0.363,249.7,124.87,90.88,69.21,6290.11,80.05
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,37,0.352,556.65,13.78,94.78,27.49,2605.76,61.14
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,38,0.341,253.19,216.67,114.23,82.07,9374.96,98.15
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,39,0.313,558.03,17.79,111.58,35.5,3961.32,73.54
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,40,0.309,14.01,366.84,27.85,70.42,1961.39,49.14
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,41,0.305,452.7,34.07,117.64,68.14,8016.08,92.89
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,42,0.304,569.6,525.25,113.43,93.32,10584.55,103.37
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,43,0.299,159.82,87.81,79.55,61.77,4914.19,70.66
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,44,0.296,575.15,609.45,113.04,60.53,6842.05,86.78
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,45,0.295,626.03,37.45,27.94,63.1,1762.91,45.52
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,46,0.29,249.95,125.92,75.22,57.82,4348.77,66.52
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,47,0.288,13.38,619.14,26.74,41.54,1110.72,34.14
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,48,0.28,360.3,78.71,117.2,84.72,9929.66,100.96
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,49,0.279,364.13,170.38,76.97,58.24,4483.01,67.61
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,50,0.267,13.77,269.57,27.49,75.16,2066.32,51.33
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,51,0.261,365.16,170.71,110.72,84.95,9405.26,97.83
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,52,0.26,65.91,219.79,109.2,83.84,9155.25,96.52
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,53,0.26,463.8,395.02,109.46,80.38,8798.9,94.92
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,54,0.252,160.15,86.79,65.03,50.62,3291.87,57.82
12aj_18_png_jpg.rf.f2501ec52ed84fe16774668b876b5f5c.jpg,55,0.252,378.53,612.4,112.96,55.18,6233.47,84.07
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,1,0.599,201.64,611.34,87.26,57.32,5001.99,72.29
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,2,0.586,590.88,613.59,88.54,52.83,4677.38,70.68
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,3,0.583,199.12,434.31,83.21,66.34,5519.71,74.77
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,4,0.56,491.65,479.8,93.62,72.8,6815.13,83.21
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,5,0.546,395.72,610.77,93.06,58.46,5440.39,75.76
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,6,0.545,392.93,343.08,81.56,61.71,5033.62,71.64
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,7,0.543,193.65,248.3,95.34,76.17,7262.32,85.76
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,8,0.538,389.54,245.88,81.34,63.58,5171.55,72.46
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,9,0.536,95.3,210.55,94.28,77.94,7348.7,86.11
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,10,0.528,91.73,31.91,89.42,63.22,5652.77,76.32
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,11,0.52,390.35,71.06,85.51,64.88,5547.92,75.19
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,12,0.52,591.36,524.92,92.37,70.67,6527.43,81.52
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,13,0.517,285.18,31.79,92.08,63.53,5849.9,77.8
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,14,0.516,387.52,161.52,78.37,58.94,4618.94,68.65
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,15,0.514,198.15,338.66,85.66,65.44,5605.42,75.55
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,16,0.513,28.31,612.12,56.62,55.76,3156.79,56.19
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,17,0.511,197.44,158.31,93.09,69.71,6489.19,81.4
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,18,0.511,110.0,567.36,65.67,50.32,3304.52,57.99
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,19,0.51,588.9,435.66,92.46,71.41,6602.3,81.93
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,20,0.505,482.94,206.75,93.82,69.3,6501.03,81.56
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,21,0.504,581.45,157.76,92.36,72.73,6717.14,82.54
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,22,0.502,587.81,342.76,90.9,67.14,6102.71,79.02
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,23,0.499,582.78,252.08,88.5,68.41,6054.53,78.46
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,24,0.498,94.39,121.58,80.54,61.14,4923.95,70.84
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,25,0.496,290.83,202.57,84.64,68.59,5805.2,76.61
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,26,0.496,489.38,380.15,94.07,73.66,6928.54,83.86
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,27,0.494,291.74,297.64,90.28,72.29,6525.93,81.28
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,28,0.492,283.18,112.72,91.28,66.92,6109.11,79.1
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,29,0.492,392.27,523.01,90.26,69.74,6294.34,80.0
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,30,0.491,102.08,480.97,87.61,64.3,5633.24,75.96
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,31,0.488,300.74,569.62,87.46,68.37,5979.5,77.91
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,32,0.484,98.87,388.07,85.78,70.02,6006.39,77.9
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,33,0.482,392.32,430.1,80.14,63.91,5121.57,72.02
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,34,0.48,198.0,523.63,78.11,59.45,4643.56,68.78
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,35,0.475,483.87,112.46,77.53,61.1,4737.14,69.32
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,36,0.473,191.14,71.63,90.34,73.21,6614.35,81.78
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,37,0.457,578.07,70.67,93.07,71.46,6650.84,82.27
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,38,0.452,294.01,387.37,84.32,67.65,5704.43,75.99
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,39,0.449,487.56,294.18,82.72,61.96,5124.83,72.34
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,40,0.41,18.2,432.7,36.39,54.37,1978.54,45.38
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,41,0.38,20.08,162.13,40.15,60.26,2419.68,50.21
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,42,0.378,23.33,16.23,46.65,32.43,1513.17,39.54
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,43,0.368,576.55,69.88,116.95,89.71,10492.22,103.33
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,44,0.321,20.32,346.68,40.65,63.23,2570.12,51.94
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,45,0.313,290.51,202.11,103.53,82.05,8494.32,92.79
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,46,0.302,20.28,256.63,40.56,64.13,2600.86,52.34
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,47,0.3,199.65,338.28,116.65,82.11,9577.96,99.38
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,48,0.276,194.68,11.04,103.02,22.09,2275.45,62.55
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,49,0.276,486.15,206.78,71.4,60.49,4319.28,65.95
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,50,0.269,488.01,295.81,105.03,76.45,8029.42,90.74
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,51,0.268,29.85,256.52,59.61,77.34,4610.24,68.47
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,52,0.261,580.67,158.26,115.89,84.9,9838.44,100.39
12aj_21_png_jpg.rf.d4da22681bdc1e2abf5089364d8c9826.jpg,53,0.258,394.55,9.91,87.65,19.81,1736.5,53.73
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,1,0.58,41.22,90.64,80.28,68.19,5474.16,74.23
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,2,0.524,139.99,584.37,81.35,60.87,4951.43,71.11
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,3,0.523,534.48,136.64,80.02,58.9,4713.11,69.46
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,4,0.52,38.83,16.53,68.54,32.92,2256.05,50.73
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,5,0.519,534.84,412.41,85.07,60.33,5132.66,72.7
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,6,0.512,246.98,95.47,71.2,57.2,4072.62,64.2
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,7,0.507,39.74,364.56,77.94,60.56,4719.94,69.25
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,8,0.498,335.33,56.68,73.27,54.27,3976.52,63.77
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,9,0.494,138.24,45.73,82.65,64.75,5351.67,73.7
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,10,0.494,539.39,46.37,88.65,69.75,6183.31,79.2
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,11,0.489,234.34,19.95,90.21,39.9,3599.98,65.06
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,12,0.484,44.15,550.51,85.92,65.64,5639.91,75.78
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,13,0.476,426.41,16.82,83.32,33.65,2803.49,58.48
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,14,0.474,145.78,410.37,79.33,61.94,4914.1,70.64
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,15,0.473,435.84,359.32,88.9,60.13,5346.02,74.52
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,16,0.47,434.07,93.48,79.64,59.46,4735.14,69.55
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,17,0.462,620.36,626.43,38.94,27.14,1057.03,33.04
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,18,0.459,540.07,497.52,75.49,58.52,4417.59,67.0
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,19,0.456,343.0,589.96,78.37,61.25,4799.56,69.81
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,20,0.455,138.54,133.6,79.67,63.49,5058.09,71.58
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,21,0.455,238.82,277.81,82.89,63.08,5228.42,72.98
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,22,0.449,146.49,501.49,80.98,63.97,5180.77,72.48
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,23,0.447,424.38,184.6,91.07,65.76,5988.81,78.41
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,24,0.445,48.26,456.74,82.78,61.7,5107.54,72.24
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,25,0.439,540.57,582.58,81.57,62.59,5105.88,72.08
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,26,0.438,242.03,458.72,67.54,52.3,3532.49,59.92
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,27,0.433,41.37,277.93,82.66,61.1,5050.87,71.88
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,28,0.431,428.98,271.86,82.32,58.78,4838.55,70.55
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,29,0.429,616.1,365.61,47.81,63.28,3025.25,55.54
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,30,0.425,433.92,445.45,76.13,60.45,4601.63,68.29
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,31,0.421,535.97,321.71,90.55,64.32,5824.13,77.44
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,32,0.42,621.4,271.3,37.19,59.5,2212.97,48.35
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,33,0.418,49.02,456.51,97.58,74.86,7304.96,86.22
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,34,0.418,47.51,182.52,84.69,65.91,5581.92,75.3
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,35,0.417,538.38,221.78,88.1,69.37,6111.95,78.74
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,36,0.415,245.02,552.14,80.37,61.87,4972.56,71.12
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,37,0.414,137.93,226.16,77.15,60.91,4699.37,69.03
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,38,0.399,343.01,505.83,72.89,59.88,4364.89,66.39
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,39,0.396,427.79,272.85,111.92,76.74,8588.8,94.33
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,40,0.396,618.65,15.52,42.71,31.04,1325.78,36.88
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,41,0.391,619.95,459.74,40.09,59.41,2381.97,49.75
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,42,0.358,336.97,137.1,73.03,59.28,4329.01,66.15
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,43,0.348,236.48,626.91,78.8,26.17,2062.31,52.49
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,44,0.336,539.09,498.62,94.25,69.34,6535.63,81.8
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,45,0.335,622.22,547.78,35.56,65.31,2322.3,50.43
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,46,0.327,538.44,221.53,69.54,53.04,3688.62,61.29
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,47,0.325,540.2,498.56,115.58,84.31,9744.46,99.95
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,48,0.322,434.38,357.84,118.27,80.89,9566.99,99.58
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,49,0.322,47.7,363.48,95.4,78.77,7514.45,87.08
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,50,0.306,49.17,183.44,67.63,53.25,3601.53,60.44
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,51,0.299,539.07,221.3,110.85,83.0,9200.73,96.93
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,52,0.296,615.74,270.98,48.53,73.4,3561.97,60.96
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,53,0.296,43.25,623.75,85.9,32.5,2791.29,59.2
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,54,0.29,437.09,626.54,78.05,26.87,2096.9,52.46
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,55,0.285,49.21,279.09,98.42,79.99,7871.92,89.2
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,56,0.277,48.7,549.57,97.4,83.99,8180.41,90.69
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,57,0.277,534.13,320.43,71.22,55.06,3921.22,63.14
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,58,0.269,614.81,548.32,50.38,85.56,4310.92,67.97
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,59,0.268,615.77,622.18,48.28,35.64,1720.45,41.96
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,60,0.261,432.78,445.0,109.9,88.03,9674.04,98.96
12aj_35_png_jpg.rf.ce2eef467d878ceebbbbe00233279ed6.jpg,61,0.253,534.48,136.63,101.99,77.17,7871.04,89.58
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,1,0.627,261.42,620.41,72.62,39.19,2845.83,55.9
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,2,0.6,542.25,217.36,78.59,60.1,4723.68,69.35
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,3,0.575,447.72,617.03,70.62,45.93,3243.79,58.28
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,4,0.555,252.25,243.64,87.85,65.32,5738.68,76.59
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,5,0.555,161.55,592.27,65.64,50.13,3290.91,57.89
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,6,0.553,159.48,384.05,66.95,52.59,3521.28,59.77
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,7,0.549,540.16,305.78,77.45,61.72,4780.21,69.58
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,8,0.547,352.96,582.85,65.81,51.23,3371.53,58.52
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,9,0.547,69.83,543.97,55.67,49.13,2734.87,52.4
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,10,0.543,550.37,394.86,74.74,60.67,4534.55,67.71
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,11,0.54,158.81,291.99,74.71,61.56,4599.35,68.14
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,12,0.54,349.58,387.01,69.63,55.58,3870.27,62.61
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,13,0.535,255.93,540.9,71.13,56.36,4009.11,63.75
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,14,0.532,66.97,329.29,83.86,66.5,5576.17,75.18
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,15,0.528,250.85,341.56,79.48,62.49,4966.61,70.98
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,16,0.515,542.98,125.02,69.79,53.63,3742.88,61.71
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,17,0.515,352.09,484.66,71.0,56.83,4035.27,63.92
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,18,0.509,62.88,416.82,71.13,57.19,4067.73,64.16
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,19,0.506,64.0,149.32,80.96,57.51,4656.14,69.24
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,20,0.503,545.68,23.25,80.0,46.5,3719.8,63.25
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,21,0.5,259.06,61.91,83.09,64.7,5375.94,73.9
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,22,0.499,443.58,450.45,64.74,51.73,3348.95,58.23
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,23,0.499,158.13,198.41,74.95,55.58,4165.65,65.27
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,24,0.49,250.59,150.49,77.75,60.56,4707.94,69.15
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,25,0.485,63.4,60.04,88.01,64.91,5712.2,76.46
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,26,0.483,157.36,24.87,76.06,49.03,3729.62,62.55
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,27,0.48,66.95,235.61,89.22,67.66,6036.84,78.44
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,28,0.479,446.67,350.22,87.01,65.15,5668.45,76.08
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,29,0.478,444.7,160.92,80.31,59.56,4783.22,69.94
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,30,0.478,341.7,204.76,80.56,60.28,4856.14,70.42
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,31,0.473,550.55,586.92,90.46,69.13,6253.54,79.79
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,32,0.469,69.2,625.44,71.1,29.11,2070.02,50.11
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,33,0.468,448.64,68.06,92.3,65.78,6071.12,79.04
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,34,0.461,615.27,356.38,49.47,64.74,3202.58,57.1
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,35,0.455,347.69,111.39,84.95,62.62,5319.3,73.78
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,36,0.455,544.79,483.37,85.32,62.75,5353.68,74.03
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,37,0.454,161.08,103.76,83.15,67.47,5610.79,75.31
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,38,0.449,445.62,253.87,80.35,62.37,5011.22,71.36
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,39,0.448,340.26,272.96,78.55,56.87,4467.11,67.71
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,40,0.431,253.91,433.62,75.11,55.56,4172.99,65.33
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,41,0.418,616.55,176.75,46.91,66.89,3137.54,56.9
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,42,0.407,350.89,23.61,75.38,46.84,3530.45,61.11
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,43,0.394,619.91,269.84,40.19,60.75,2441.44,50.47
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,44,0.344,615.55,84.45,48.9,75.14,3674.46,62.02
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,45,0.344,67.47,239.23,71.08,55.03,3911.88,63.06
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,46,0.337,620.4,449.17,39.2,72.56,2844.22,55.88
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,47,0.316,623.96,612.5,32.09,54.83,1759.36,43.46
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,48,0.297,446.2,348.83,103.83,79.11,8214.11,91.47
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,49,0.295,621.1,176.03,37.81,55.78,2108.99,46.79
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,50,0.282,615.14,269.27,49.71,72.86,3622.04,61.29
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,51,0.278,14.3,185.01,28.47,56.79,1617.09,42.63
12aj_61_png_jpg.rf.a63de20f70f916e595195c24d84a7f09.jpg,52,0.273,252.57,436.78,94.17,73.03,6877.49,83.6
Blok13M_13_png_jpg.rf.fa0b9ef44179ca4f124da2935bf083fb.jpg,1,0.708,207.13,74.14,42.13,42.46,1788.78,42.29
Blok13M_13_png_jpg.rf.fa0b9ef44179ca4f124da2935bf083fb.jpg,2,0.702,206.05,158.81,40.6,43.55,1767.89,42.07
Blok13M_13_png_jpg.rf.fa0b9ef44179ca4f124da2935bf083fb.jpg,3,0.7,426.1,620.02,43.36,39.95,1732.49,41.66
Blok13M_13_png_jpg.rf.fa0b9ef44179ca4f124da2935bf083fb.jpg,4,0.698,563.46,26.07,42.35,42.43,1797.12,42.39
Blok13M_13_png_jpg.rf.fa0b9ef44179ca4f124da2935bf083fb.jpg,5,0.682,129.32,29.48,41.64,40.19,1673.51,40.91
Blok13M_13_png_jpg.rf.fa0b9ef44179ca4f124da2935bf083fb.jpg,6,0.682,275.49,196.5,39.6,41.38,1638.53,40.49
